id,docket,party,itemName,erpItemCode,rmItemCode,productCostActual,productCostExpected,productStatus,costActual,costExpected,costStatus,qrStatus,vaPercent,quotedRate
"cmraox0ud00hno0v3ia8wyihi","GMD003289","R C PATEL","Providing, supplying ISI marked Ductile Iron D.F. Sluice Valves as per attached data sheet.80 mm dia. (PN-1.0)","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ud00hlo0v30fqnhcb6","GMD003289","R C PATEL","Providing, supplying ISI marked Ductile Iron D.F. Sluice Valves as per attached data sheet.300 mm dia. (PN-1.0)","FSD040003","RCB040002","","","NULL_BOTH","","","NULL_BOTH","","20",""
"cmraox0ud00hco0v3faptg06g","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.800 mm dia. (PN-1.0)","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox0ud00heo0v3meoit464","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.600 mm dia. (PN-1.0)","FBC010061","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox0ud00h9o0v3zb201aim","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1100 mm dia. (PN-1.0)","FBD010181","FBC010181","","","NULL_BOTH","","","NULL_BOTH","","65",""
"cmraox0ud00hao0v3tiyg75i2","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1000 mm dia. (PN-1.0)","FBD010161","FBC010161","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox0ud00hro0v30s8ebpyy","GMD003289","R C PATEL","Providing Kinetic Temper proof, Combination type Air valves (as per AWWA C 512) with an isolation sluice valve Air Valves having a single Float - Capsule Type of SS 304 as per attached data sheet.50 mm dia. (PN-1.0)","FSD040038","RSD130008","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ud00h8o0v3jydflvtr","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1200 mm dia. (PN-1.0)","FBC010201","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox0ud00hio0v36k9ujz42","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.300 mm dia. (PN-1.0)","FBC020511","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox0ud00hso0v3yu4tx0vb","GMD003289","R C PATEL","Providing Kinetic Temper proof, Combination type Air valves (as per AWWA C 512) with an isolation sluice valve Air Valves having a single Float - Capsule Type of SS 304 as per attached data sheet.80 mm dia. (PN-1.0)","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ud00h5o0v3tjrhcb6l","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1500 mm dia. (PN-1.0)","FBC010261","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox0ud00hko0v3r4tflgvj","GMD003289","R C PATEL","Providing, supplying ISI marked Ductile Iron D.F. Sluice Valves as per attached data sheet.400 mm dia. (PN-1.0)","FSD040037","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox0ud00h6o0v33ss45gce","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1400 mm dia. (PN-1.0)","FBC010241","FBD020245","683100","683100","MATCH","737748","737748","MATCH","QR_MISMATCH exp~1277779.5","73.2","1277770.00"
"cmraox0ud00hjo0v3quvkv71p","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.250 mm dia. (PN-1.0)","FBC010487","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox0ud00hfo0v3dhxvqmnj","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.500 mm dia. (PN-1.0)","FBC010041","","","","NO_BOM_FOR_CODE","17000","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","35","22950.00"
"cmraox0ud00hdo0v33vhwjc46","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.700 mm dia. (PN-1.0)","FBC010081","FBD020643","92200","92200","MATCH","99576","99576","MATCH","QR_MISMATCH exp~156324.4","56.99","156320.00"
"cmraox0ud00hho0v3jw1pgt6m","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.350 mm dia. (PN-1.0)","FBC020489","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox0ud00h4o0v3xbz6wp7t","GMD003289","R C PATEL","Providing ISI mark Ductile Iron Butterfly valves(P N-1.0) as per attached data sheet with bye pass arrangement.1600 mm dia. (PN-1.0)","FBC010281","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","65",""
"cmraox0ud00hoo0v3xolp4gu3","GMD003289","R C PATEL","Providing, supplying ISI marked Ductile Iron D.F. Sluice Valves as per attached data sheet.100 mm dia. (PN-1.0)","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ud00hpo0v3d7dlyh6s","GMD003289","R C PATEL","Providing, supplying ISI marked Ductile Iron D.F. Sluice Valves as per attached data sheet.150 mm dia. (PN-1.0)","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ue00hyo0v39ecoas0b","GMD003291","KALPATARU PROJECTS INTERNATIONAL LIMITED","MANUAL SLUICE VALVENominal Dia125 mmPN 10","FRD020008","RSD110034","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ue00hxo0v3vxg5y0f1","GMD003291","KALPATARU PROJECTS INTERNATIONAL LIMITED","MANUAL SLUICE VALVENominal Dia80 mmPN 10","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox0ue00hwo0v3yru84s0b","GMD003291","KALPATARU PROJECTS INTERNATIONAL LIMITED","DPCVNominal Dia80 mmPN 10","FCF090034","RND010004","","","NULL_BOTH","","","NULL_BOTH","","200",""
"cmraox3pa00t5o0v3lr6i102o","GMD/2026-27/004","CLASSIC NETWORK PVT LTD","DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) as Isolation Valves having non-rising spindle
with hand wheel and with bypass arrangement, spindle, etc. as per requirement, including providing
and fixing expansion Bellow. Hydraulic tests certificate & certificate of material of construction of parts shall be
submitted,including all local and central taxes, transportation, freight charges, octroi, inspection charges,
loading to departmental stores.800 mm dia.","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox3pa00t6o0v3ttsdr14n","GMD/2026-27/004","CLASSIC NETWORK PVT LTD","DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) as Isolation Valves having non-rising spindle
with hand wheel and with bypass arrangement, spindle, etc. as per requirement, including providing
and fixing expansion Bellow. Hydraulic tests certificate & certificate of material of construction of parts shall be
submitted,including all local and central taxes, transportation, freight charges, octroi, inspection charges,
loading to departmental stores.1000 mm dia.","FBD010161","FBC010161","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox3yb00voo0v3ls03xxay","GMD/2026-27/012","GKC Projects Ltd","800 mm dia.Providing & erecting DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) 300 mm dia.","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox3yb00vxo0v3x91x64oz","GMD/2026-27/012","GKC Projects Ltd","100 mm dia Air Valve Providing and fixing in position and jointing of D.I temper proof Kinetic Double Orifice Cast Steel Tamper Proof non- tamper Air release valve with isolating sluice valve of PN1.0","FED010005","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox3yb00vzo0v3bn5god4x","GMD/2026-27/012","GKC Projects Ltd","200 mm dia Air ValveProviding and fixing in position and jointing of D.I temper proof Kinetic Double Orifice Cast Steel Tamper Proof non- tamper Air release valve with isolating sluice valve of PN1.0","FED010006","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox3yb00vpo0v3luw10ecl","GMD/2026-27/012","GKC Projects Ltd","1000 mm dia.Providing & erecting DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) 300 mm dia.","FBD010161","FBC010161","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox3yb00vvo0v3ybmd494n","GMD/2026-27/012","GKC Projects Ltd","600 mm dia. Sluice ValveSITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6)","FSD040091","","","","NO_BOM_FOR_CODE","110725","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~143942.5","30","143940.00"
"cmraox3yb00vmo0v3dpn8xl9n","GMD/2026-27/012","GKC Projects Ltd","350 mm dia.Providing & erecting DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) 300 mm dia.","FBC020489","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox3yb00vyo0v3il0e8u85","GMD/2026-27/012","GKC Projects Ltd","150 mm dia Air ValveProviding and fixing in position and jointing of D.I temper proof Kinetic Double Orifice Cast Steel Tamper Proof non- tamper Air release valve with isolating sluice valve of PN1.0","FED010001","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox3yb00vro0v329kdm54f","GMD/2026-27/012","GKC Projects Ltd","250 mm dia. Sluice ValveSITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6)","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox3yb00vto0v3d3a19c05","GMD/2026-27/012","GKC Projects Ltd","450 mm dia. Sluice ValveSITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6)","FSD040159","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox3yb00vqo0v3bx1um96f","GMD/2026-27/012","GKC Projects Ltd","SITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6) 200 mm dia. Sluice Valve","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox3yb00vuo0v3mcgr1e03","GMD/2026-27/012","GKC Projects Ltd","500 mm dia. Sluice ValveSITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6)","FSD040074","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","30",""
"cmraox3yb00vso0v3pbf0f0g5","GMD/2026-27/012","GKC Projects Ltd","350 mm dia. Sluice ValveSITC of double flanged Sluice Valve generally conforming to IS :780 / IS : 2906, (PN 1.0/1.6)","FSD040028","RSD130032","","","NULL_BOTH","","","NULL_BOTH","","20",""
"cmraox49z00z7o0v3vk8i3dy1","GMD/2026-27/022","JSIW INFRASTRUCTURE PVT. LTD.","Providing & erecting DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) as Isolation Valves .800 mm dia.","FBD010121","FBC010121","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox49z00z8o0v3cyho8cz5","GMD/2026-27/022","JSIW INFRASTRUCTURE PVT. LTD.","Providing & erecting DI D/F Butterfly valves IS 13095 with ISI Mark (PN-1.0/1.6) as Isolation Valves .1000 mm dia.","FBD010161","FBC010161","","","NULL_BOTH","","","NULL_BOTH","","35",""
"cmraox4ez0118o0v3d3v7j3i1","GMD/2026-27/024","LUMINO INDUSTRIES LIMITED","Sluice valve PN10DIA (MM)100","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4ez011bo0v3o0vev2yg","GMD/2026-27/024","LUMINO INDUSTRIES LIMITED","Sluice valve PN10DIA (MM)200","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox4ez0119o0v3iwuk6ue4","GMD/2026-27/024","LUMINO INDUSTRIES LIMITED","Sluice valve PN10DIA (MM)125","FRD020008","RSD110034","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4ez011ao0v3u1iurjot","GMD/2026-27/024","LUMINO INDUSTRIES LIMITED","Sluice valve PN10DIA (MM)150","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010ko0v3jf3xhdm8","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)100VALVE RATINGPN 1.0","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0100o0v3qlnkdwuo","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)50VALVE RATINGPN 1.0","FSD040038","RSD130008","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010oo0v31p07iyiy","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)250VALVE RATINGPN 1.0","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox4et010ro0v3h90c5fho","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)100VALVE RATINGPN1.6","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010uo0v3f7cme9lw","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)250VALVE RATINGPN1.6","FSD040084","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox4et010qo0v38d0ivtug","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)80VALVE RATINGPN1.6","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0106o0v3co9bmxt5","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)80VALVE RATINGPN2.5","FSD040170","FSD040170","56.1010101010101","","UNEXPECTED_FILLED","60.59","60.59","MATCH","QR_OK","32.03","80.00"
"cmraox4et010io0v35hvwj96z","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)40VALVE RATINGPN 1.0","FSD040049","RSD120013","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010mo0v371n1jm7h","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)150VALVE RATINGPN 1.0","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010no0v3todp2196","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)200VALVE RATINGPN 1.0","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox4et010to0v3yhttbwiv","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)200VALVE RATINGPN1.6","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox4et010lo0v358cgmiui","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)125VALVE RATINGPN 1.0","FRD020008","RSD110034","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010wo0v3jb0fjrt5","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)100VALVE RATINGPN2.5","FSD040155","RSD100021","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010po0v3kmiyx7io","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)300VALVE RATINGPN 1.0","FSD040003","RCB040002","","","NULL_BOTH","","","NULL_BOTH","","20",""
"cmraox4et010vo0v3b3h9z6bd","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)300VALVE RATINGPN1.6","FSD040003","RCB040002","","","NULL_BOTH","","","NULL_BOTH","","20",""
"cmraox4et00zzo0v3p826bwi0","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)40VALVE RATINGPN 1.0","FSD040049","RSD120013","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0104o0v3e4k5bjua","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)40VALVE RATINGPN1.6","FSD040049","RSD120013","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010so0v3njg639ta","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)150VALVE RATINGPN1.6","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0101o0v3d5ys6fb5","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)80VALVE RATINGPN 1.0","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0103o0v32rlrhbcp","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)150VALVE RATINGPN 1.0","FSD040002","RSD110023","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0102o0v3czm90iwc","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)100VALVE RATINGPN 1.0","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et010jo0v3nxv7fmy6","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Sluice ValveNOMINAL DIA (NB)80VALVE RATINGPN 1.0","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4et0105o0v3a9htoxig","GMD/2026-27/026","KALPATARU PROJECTS INTERNATIONAL LIMITED","Air Valve with Sluice ValveNOMINAL DIA (NB)80VALVE RATINGPN1.6","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4fj012vo0v3qilbyijp","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (MANUAL)NOMINAL DIA (NB)350VALVE RATINGPN 25","FSD040146","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox4fj012so0v3p6vrdimg","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (MANUAL)NOMINAL DIA (NB)80VALVE RATINGPN 16","FSD040044","RSD110042","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4fj012oo0v3q56vlfn7","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (ELECTRIC), WITH EXTENDED SPINDLENOMINAL DIA (NB)150VALVE RATINGPN 16","FBD010489","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox4fj012wo0v3tgvvaeus","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (ELECTRIC)NOMINAL DIA (NB)150VALVE RATINGPN 16","FSD040019","","","","NO_BOM_FOR_CODE","57605","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~72012","25.01","72010.00"
"cmraox4fj012mo0v3wowk5epb","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (ELECTRIC)NOMINAL DIA (NB)250VALVE RATINGPN 16","FBD020494","","","","NO_BOM_FOR_CODE","39713.9","","PRODUCT_NULL_BUT_COST_EXISTS","QR_MISMATCH exp~59570.9","50","59570.00"
"cmraox4fj012do0v35rw0vqyj","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","NON RETURN VALVENOMINAL DIA (NB)150VALVE RATINGPN 16","FCF090032","RNC010004","","","NULL_BOTH","","","NULL_BOTH","","200",""
"cmraox4fj012jo0v31rpvor9n","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (MANUAL)NOMINAL DIA (NB)250VALVE RATINGPN 16","FBC010487","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox4fj012ho0v31iitw97c","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (MANUAL)NOMINAL DIA (NB)80VALVE RATINGPN 16","FBC010506","FBD010483","2300","2300","MATCH","2484","2484","MATCH","QR_OK","50.16","3730.00"
"cmraox4fj012po0v3co8icj4n","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (ELECTRIC), WITH EXTENDED SPINDLENOMINAL DIA (NB)300VALVE RATINGPN 16","FBD020493","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox4fj012xo0v3lhpu9ec1","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (ELECTRIC)NOMINAL DIA (NB)300VALVE RATINGPN 25","FSD040239","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
"cmraox4fj012to0v3lxethyaj","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (MANUAL)NOMINAL DIA (NB)100VALVE RATINGPN 16","FSD040001","RSD110001","","","NULL_BOTH","","","NULL_BOTH","","25",""
"cmraox4fj012ro0v3fe5nrn9k","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (ELECTRIC), WITH EXTENDED SPINDLENOMINAL DIA (NB)500VALVE RATINGPN 16","FBC010041","","","","NO_BOM_FOR_CODE","17000","","PRODUCT_NULL_BUT_COST_EXISTS","QR_OK","35","22950.00"
"cmraox4fj012eo0v3eoncuuc8","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","NON RETURN VALVENOMINAL DIA (NB)250VALVE RATINGPN 16","FCE080025","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
"cmraox4fj012fo0v36bjm7rfm","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","NON RETURN VALVENOMINAL DIA (NB)300VALVE RATINGPN 25","FCF090077","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","200",""
"cmraox4fj012ko0v320qmqtl8","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (MANUAL)NOMINAL DIA (NB)500VALVE RATINGPN 25","FBD050053","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","35",""
"cmraox4fj012uo0v3ceit83a8","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (MANUAL)NOMINAL DIA (NB)200VALVE RATINGPN 16","FSC060011","RSD120003","1600","1600","MATCH","1728","1728","MATCH","QR_OK","493.17","10250.00"
"cmraox4fj012io0v3tkgjsuax","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (MANUAL)NOMINAL DIA (NB)100VALVE RATINGPN 16","FBD010525","RED140002","","","NULL_BOTH","","","NULL_BOTH","","50",""
"cmraox4fj012lo0v33hqv4vy3","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","BUTTERFLY VALVE (ELECTRIC)NOMINAL DIA (NB)150VALVE RATINGPN 16","FBD010489","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","50",""
"cmraox4fj012yo0v3j5qyato4","GMD/2026-27/030","KALPATARU PROJECTS INTERNATIONAL LIMITED","SLUICE VALVE (ELECTRIC)NOMINAL DIA (NB)450VALVE RATINGPN 25","FSD040263","","","","NO_BOM_FOR_CODE","","","NULL_BOTH","","20",""
